cycle_id,subject,population,block,trial,side,cycle_in_trial,class_label,fmg_start_sample,fmg_end_sample_exclusive,raw_samples,duration_s,contact_threshold
Sub02_A_T01_R_C05,Sub02_A,amputee,1,1,right,5,unassigned_steady_or_transition,3222,3389,167,1.67999999999995,211.5
Sub02_A_T01_R_C06,Sub02_A,amputee,1,1,right,6,unassigned_steady_or_transition,3389,3558,169,1.6999999999999886,211.5
Sub02_A_T01_R_C07,Sub02_A,amputee,1,1,right,7,unassigned_steady_or_transition,3558,3738,180,1.8199999999999932,211.5
Sub02_A_T01_R_C08,Sub02_A,amputee,1,1,right,8,unassigned_steady_or_transition,3738,3906,168,1.6899999999999977,211.5
Sub02_A_T01_R_C09,Sub02_A,amputee,1,1,right,9,unassigned_steady_or_transition,3906,4071,165,1.650000000000034,211.5
Sub02_A_T01_R_C10,Sub02_A,amputee,1,1,right,10,gait_termination,4071,4241,170,1.6999999999999886,211.5
Sub02_A_T02_L_C01,Sub02_A,amputee,1,2,left,1,gait_initiation,6632,6776,144,1.4499999999999886,975.5159999999998
Sub02_A_T02_L_C02,Sub02_A,amputee,1,2,left,2,unassigned_steady_or_transition,6776,6943,167,1.6800000000000068,975.5159999999998
Sub02_A_T02_L_C03,Sub02_A,amputee,1,2,left,3,unassigned_steady_or_transition,6943,7107,164,1.6499999999999773,975.5159999999998
Sub02_A_T02_L_C04,Sub02_A,amputee,1,2,left,4,unassigned_steady_or_transition,7107,7286,179,1.8099999999999454,975.5159999999998
Sub02_A_T02_L_C05,Sub02_A,amputee,1,2,left,5,unassigned_steady_or_transition,7286,7460,174,1.75,975.5159999999998
Sub02_A_T02_L_C06,Sub02_A,amputee,1,2,left,6,unassigned_steady_or_transition,7460,7629,169,1.6899999999999977,975.5159999999998
Sub02_A_T02_L_C07,Sub02_A,amputee,1,2,left,7,unassigned_steady_or_transition,7629,7786,157,1.579999999999984,975.5159999999998
Sub02_A_T02_L_C08,Sub02_A,amputee,1,2,left,8,unassigned_steady_or_transition,7786,7948,162,1.6200000000000045,975.5159999999998
Sub02_A_T02_L_C09,Sub02_A,amputee,1,2,left,9,unassigned_steady_or_transition,7948,8111,163,1.6399999999999864,975.5159999999998
Sub02_A_T02_L_C10,Sub02_A,amputee,1,2,left,10,gait_termination,8111,8279,168,1.6800000000000068,975.5159999999998
Sub02_A_T02_R_C01,Sub02_A,amputee,1,2,right,1,gait_initiation,6569,6709,140,1.400000000000034,203.85
Sub02_A_T02_R_C02,Sub02_A,amputee,1,2,right,2,unassigned_steady_or_transition,6709,6867,158,1.589999999999975,203.85
Sub02_A_T02_R_C03,Sub02_A,amputee,1,2,right,3,unassigned_steady_or_transition,6867,7028,161,1.6200000000000045,203.85
Sub02_A_T02_R_C04,Sub02_A,amputee,1,2,right,4,unassigned_steady_or_transition,7028,7191,163,1.6399999999999864,203.85
Sub02_A_T02_R_C05,Sub02_A,amputee,1,2,right,5,unassigned_steady_or_transition,7191,7358,167,1.6800000000000068,203.85
Sub02_A_T02_R_C06,Sub02_A,amputee,1,2,right,6,unassigned_steady_or_transition,7358,7530,172,1.7200000000000273,203.85
Sub02_A_T02_R_C07,Sub02_A,amputee,1,2,right,7,unassigned_steady_or_transition,7530,7698,168,1.6800000000000068,203.85
Sub02_A_T02_R_C08,Sub02_A,amputee,1,2,right,8,unassigned_steady_or_transition,7698,7870,172,1.7200000000000273,203.85
Sub02_A_T02_R_C09,Sub02_A,amputee,1,2,right,9,unassigned_steady_or_transition,7870,8039,169,1.6999999999999886,203.85
Sub02_A_T02_R_C10,Sub02_A,amputee,1,2,right,10,gait_termination,8039,8202,163,1.6399999999999864,203.85
Sub02_A_T03_L_C01,Sub02_A,amputee,1,3,left,1,gait_initiation,10048,10214,166,1.670000000000016,951.9295
Sub02_A_T03_L_C02,Sub02_A,amputee,1,3,left,2,unassigned_steady_or_transition,10214,10373,159,1.599999999999966,951.9295
Sub02_A_T03_L_C03,Sub02_A,amputee,1,3,left,3,unassigned_steady_or_transition,10373,10540,167,1.669999999999959,951.9295
Sub02_A_T03_L_C04,Sub02_A,amputee,1,3,left,4,unassigned_steady_or_transition,10540,10716,176,1.7700000000000387,951.9295
Sub02_A_T03_L_C05,Sub02_A,amputee,1,3,left,5,unassigned_steady_or_transition,10716,10890,174,1.75,951.9295
Sub02_A_T03_L_C06,Sub02_A,amputee,1,3,left,6,unassigned_steady_or_transition,10890,11049,159,1.5900000000000318,951.9295
Sub02_A_T03_L_C07,Sub02_A,amputee,1,3,left,7,unassigned_steady_or_transition,11049,11220,171,1.7299999999999613,951.9295
Sub02_A_T03_L_C08,Sub02_A,amputee,1,3,left,8,unassigned_steady_or_transition,11220,11392,172,1.7299999999999613,951.9295
Sub02_A_T03_L_C09,Sub02_A,amputee,1,3,left,9,unassigned_steady_or_transition,11392,11551,159,1.6000000000000227,951.9295
Sub02_A_T03_L_C10,Sub02_A,amputee,1,3,left,10,gait_termination,11551,11722,171,1.7200000000000273,951.9295
Sub02_A_T03_R_C01,Sub02_A,amputee,1,3,right,1,gait_initiation,10139,10300,161,1.6200000000000045,212.85
Sub02_A_T03_R_C02,Sub02_A,amputee,1,3,right,2,unassigned_steady_or_transition,10300,10465,165,1.6499999999999773,212.85
Sub02_A_T03_R_C03,Sub02_A,amputee,1,3,right,3,unassigned_steady_or_transition,10465,10637,172,1.7300000000000182,212.85
Sub02_A_T03_R_C04,Sub02_A,amputee,1,3,right,4,unassigned_steady_or_transition,10637,10809,172,1.7200000000000273,212.85
Sub02_A_T03_R_C05,Sub02_A,amputee,1,3,right,5,unassigned_steady_or_transition,10809,10975,166,1.670000000000016,212.85
Sub02_A_T03_R_C06,Sub02_A,amputee,1,3,right,6,unassigned_steady_or_transition,10975,11143,168,1.6899999999999977,212.85
Sub02_A_T03_R_C07,Sub02_A,amputee,1,3,right,7,unassigned_steady_or_transition,11143,11316,173,1.740000000000009,212.85
Sub02_A_T03_R_C08,Sub02_A,amputee,1,3,right,8,unassigned_steady_or_transition,11316,11483,167,1.6800000000000068,212.85
Sub02_A_T03_R_C09,Sub02_A,amputee,1,3,right,9,unassigned_steady_or_transition,11483,11645,162,1.6200000000000045,212.85
Sub02_A_T03_R_C10,Sub02_A,amputee,1,3,right,10,gait_termination,11645,11816,171,1.7200000000000273,212.85
Sub02_A_T04_L_C01,Sub02_A,amputee,1,4,left,1,gait_initiation,13246,13430,184,1.8500000000000227,1031.1365
Sub02_A_T04_L_C02,Sub02_A,amputee,1,4,left,2,unassigned_steady_or_transition,13430,13583,153,1.5400000000000205,1031.1365
Sub02_A_T04_L_C03,Sub02_A,amputee,1,4,left,3,unassigned_steady_or_transition,13583,13754,171,1.7200000000000273,1031.1365
Sub02_A_T04_L_C04,Sub02_A,amputee,1,4,left,4,unassigned_steady_or_transition,13754,13924,170,1.7099999999999795,1031.1365
Sub02_A_T04_L_C05,Sub02_A,amputee,1,4,left,5,unassigned_steady_or_transition,13924,14099,175,1.759999999999991,1031.1365
Sub02_A_T04_L_C06,Sub02_A,amputee,1,4,left,6,unassigned_steady_or_transition,14099,14272,173,1.7399999999999523,1031.1365
Sub02_A_T04_L_C07,Sub02_A,amputee,1,4,left,7,unassigned_steady_or_transition,14604,14776,172,1.7200000000000273,1031.1365
Sub02_A_T04_L_C08,Sub02_A,amputee,1,4,left,8,gait_termination,14776,14976,200,2.009999999999991,1031.1365
Sub02_A_T04_R_C01,Sub02_A,amputee,1,4,right,1,gait_initiation,13140,13329,189,1.910000000000025,209.70000000000002
Sub02_A_T04_R_C02,Sub02_A,amputee,1,4,right,2,unassigned_steady_or_transition,13329,13500,171,1.7199999999999704,209.70000000000002
Sub02_A_T04_R_C03,Sub02_A,amputee,1,4,right,3,unassigned_steady_or_transition,13500,13667,167,1.67999999999995,209.70000000000002
Sub02_A_T04_R_C04,Sub02_A,amputee,1,4,right,4,unassigned_steady_or_transition,13667,13843,176,1.7799999999999727,209.70000000000002
Sub02_A_T04_R_C05,Sub02_A,amputee,1,4,right,5,unassigned_steady_or_transition,13843,14004,161,1.6200000000000045,209.70000000000002
Sub02_A_T04_R_C06,Sub02_A,amputee,1,4,right,6,unassigned_steady_or_transition,14004,14174,170,1.7100000000000364,209.70000000000002
Sub02_A_T04_R_C07,Sub02_A,amputee,1,4,right,7,unassigned_steady_or_transition,14174,14347,173,1.7299999999999613,209.70000000000002
Sub02_A_T04_R_C08,Sub02_A,amputee,1,4,right,8,unassigned_steady_or_transition,14347,14509,162,1.6299999999999955,209.70000000000002
Sub02_A_T04_R_C09,Sub02_A,amputee,1,4,right,9,unassigned_steady_or_transition,14509,14686,177,1.7799999999999727,209.70000000000002
Sub02_A_T04_R_C10,Sub02_A,amputee,1,4,right,10,gait_termination,14686,14850,164,1.6399999999999864,209.70000000000002
Sub02_A_T05_L_C01,Sub02_A,amputee,1,5,left,1,gait_initiation,16239,16385,146,1.4699999999999704,959.4010000000001
Sub02_A_T05_L_C02,Sub02_A,amputee,1,5,left,2,unassigned_steady_or_transition,16385,16537,152,1.5299999999999727,959.4010000000001
Sub02_A_T05_L_C03,Sub02_A,amputee,1,5,left,3,unassigned_steady_or_transition,16537,16698,161,1.6100000000000136,959.4010000000001
Sub02_A_T05_L_C04,Sub02_A,amputee,1,5,left,4,unassigned_steady_or_transition,16698,16864,166,1.660000000000025,959.4010000000001
Sub02_A_T05_L_C05,Sub02_A,amputee,1,5,left,5,unassigned_steady_or_transition,16864,17026,162,1.6200000000000045,959.4010000000001
Sub02_A_T05_L_C06,Sub02_A,amputee,1,5,left,6,unassigned_steady_or_transition,17026,17196,170,1.7099999999999795,959.4010000000001
Sub02_A_T05_L_C07,Sub02_A,amputee,1,5,left,7,unassigned_steady_or_transition,17196,17374,178,1.7999999999999545,959.4010000000001
Sub02_A_T05_L_C08,Sub02_A,amputee,1,5,left,8,unassigned_steady_or_transition,17374,17544,170,1.7099999999999795,959.4010000000001
Sub02_A_T05_L_C09,Sub02_A,amputee,1,5,left,9,unassigned_steady_or_transition,17544,17710,166,1.670000000000016,959.4010000000001
Sub02_A_T05_L_C10,Sub02_A,amputee,1,5,left,10,gait_termination,17710,17878,168,1.6899999999999977,959.4010000000001
Sub02_A_T05_R_C01,Sub02_A,amputee,1,5,right,1,gait_initiation,16183,16319,136,1.3700000000000045,206.1
Sub02_A_T05_R_C02,Sub02_A,amputee,1,5,right,2,unassigned_steady_or_transition,16319,16467,148,1.490000000000009,206.1
Sub02_A_T05_R_C03,Sub02_A,amputee,1,5,right,3,unassigned_steady_or_transition,16467,16623,156,1.5600000000000023,206.1
Sub02_A_T05_R_C04,Sub02_A,amputee,1,5,right,4,unassigned_steady_or_transition,16623,16788,165,1.650000000000034,206.1
Sub02_A_T05_R_C05,Sub02_A,amputee,1,5,right,5,unassigned_steady_or_transition,16788,16952,164,1.6399999999999864,206.1
Sub02_A_T05_R_C06,Sub02_A,amputee,1,5,right,6,unassigned_steady_or_transition,16952,17116,164,1.6400000000000432,206.1
Sub02_A_T05_R_C07,Sub02_A,amputee,1,5,right,7,unassigned_steady_or_transition,17116,17283,167,1.6800000000000068,206.1
Sub02_A_T05_R_C08,Sub02_A,amputee,1,5,right,8,unassigned_steady_or_transition,17283,17467,184,1.8599999999999568,206.1
Sub02_A_T05_R_C09,Sub02_A,amputee,1,5,right,9,unassigned_steady_or_transition,17467,17638,171,1.7199999999999704,206.1
Sub02_A_T05_R_C10,Sub02_A,amputee,1,5,right,10,unassigned_steady_or_transition,17638,17803,165,1.660000000000025,206.1
Sub02_A_T05_R_C11,Sub02_A,amputee,1,5,right,11,gait_termination,17803,17974,171,1.7200000000000273,206.1
Sub02_A_T06_L_C01,Sub02_A,amputee,1,6,left,1,gait_initiation,19312,19480,168,1.6899999999999977,982.3271
Sub02_A_T06_L_C02,Sub02_A,amputee,1,6,left,2,unassigned_steady_or_transition,19480,19649,169,1.6999999999999886,982.3271
Sub02_A_T06_L_C03,Sub02_A,amputee,1,6,left,3,unassigned_steady_or_transition,19649,19820,171,1.7199999999999704,982.3271
Sub02_A_T06_L_C04,Sub02_A,amputee,1,6,left,4,unassigned_steady_or_transition,19820,19988,168,1.6899999999999977,982.3271
Sub02_A_T06_L_C05,Sub02_A,amputee,1,6,left,5,unassigned_steady_or_transition,19988,20203,215,2.159999999999968,982.3271
Sub02_A_T06_L_C06,Sub02_A,amputee,1,6,left,6,unassigned_steady_or_transition,20203,20325,122,1.2199999999999704,982.3271
Sub02_A_T06_L_C07,Sub02_A,amputee,1,6,left,7,unassigned_steady_or_transition,20325,20502,177,1.7800000000000296,982.3271
Sub02_A_T06_L_C08,Sub02_A,amputee,1,6,left,8,unassigned_steady_or_transition,20502,20667,165,1.6499999999999773,982.3271
Sub02_A_T06_L_C09,Sub02_A,amputee,1,6,left,9,unassigned_steady_or_transition,20667,20835,168,1.6899999999999977,982.3271
Sub02_A_T06_L_C10,Sub02_A,amputee,1,6,left,10,gait_termination,20835,21010,175,1.759999999999991,982.3271
Sub02_A_T06_R_C01,Sub02_A,amputee,1,6,right,1,gait_initiation,19226,19403,177,1.7800000000000296,209.25
Sub02_A_T06_R_C02,Sub02_A,amputee,1,6,right,2,unassigned_steady_or_transition,19403,19571,168,1.6899999999999977,209.25
Sub02_A_T06_R_C03,Sub02_A,amputee,1,6,right,3,unassigned_steady_or_transition,19571,19743,172,1.7300000000000182,209.25
Sub02_A_T06_R_C04,Sub02_A,amputee,1,6,right,4,unassigned_steady_or_transition,19743,19906,163,1.6399999999999864,209.25
Sub02_A_T06_R_C05,Sub02_A,amputee,1,6,right,5,unassigned_steady_or_transition,19906,20070,164,1.6499999999999773,209.25
Sub02_A_T06_R_C06,Sub02_A,amputee,1,6,right,6,unassigned_steady_or_transition,20070,20236,166,1.660000000000025,209.25
Sub02_A_T06_R_C07,Sub02_A,amputee,1,6,right,7,unassigned_steady_or_transition,20236,20412,176,1.7699999999999818,209.25
Sub02_A_T06_R_C08,Sub02_A,amputee,1,6,right,8,unassigned_steady_or_transition,20412,20588,176,1.759999999999991,209.25
Sub02_A_T06_R_C09,Sub02_A,amputee,1,6,right,9,unassigned_steady_or_transition,20588,20761,173,1.7399999999999523,209.25
Sub02_A_T06_R_C10,Sub02_A,amputee,1,6,right,10,gait_termination,20761,20925,164,1.6399999999999864,209.25
Sub02_A_T07_L_C01,Sub02_A,amputee,1,7,left,1,gait_initiation,22444,22602,158,1.589999999999975,947.3729999999999
Sub02_A_T07_L_C02,Sub02_A,amputee,1,7,left,2,unassigned_steady_or_transition,22602,22764,162,1.6300000000000523,947.3729999999999
Sub02_A_T07_L_C03,Sub02_A,amputee,1,7,left,3,unassigned_steady_or_transition,22764,22933,169,1.6999999999999886,947.3729999999999
Sub02_A_T07_L_C04,Sub02_A,amputee,1,7,left,4,unassigned_steady_or_transition,22933,23102,169,1.6999999999999886,947.3729999999999
Sub02_A_T07_L_C05,Sub02_A,amputee,1,7,left,5,unassigned_steady_or_transition,23102,23265,163,1.6400000000000432,947.3729999999999
Sub02_A_T07_L_C06,Sub02_A,amputee,1,7,left,6,unassigned_steady_or_transition,23265,23435,170,1.6999999999999886,947.3729999999999
Sub02_A_T07_L_C07,Sub02_A,amputee,1,7,left,7,unassigned_steady_or_transition,23435,23603,168,1.6800000000000068,947.3729999999999
Sub02_A_T07_L_C08,Sub02_A,amputee,1,7,left,8,unassigned_steady_or_transition,23603,23777,174,1.75,947.3729999999999
Sub02_A_T07_L_C09,Sub02_A,amputee,1,7,left,9,unassigned_steady_or_transition,23777,23946,169,1.7099999999999795,947.3729999999999
Sub02_A_T07_L_C10,Sub02_A,amputee,1,7,left,10,gait_termination,23946,24120,174,1.740000000000009,947.3729999999999
Sub02_A_T07_R_C01,Sub02_A,amputee,1,7,right,1,gait_initiation,22390,22532,142,1.4300000000000068,209.70000000000002
Sub02_A_T07_R_C02,Sub02_A,amputee,1,7,right,2,unassigned_steady_or_transition,22532,22689,157,1.5699999999999932,209.70000000000002
Sub02_A_T07_R_C03,Sub02_A,amputee,1,7,right,3,unassigned_steady_or_transition,22689,22851,162,1.6199999999999477,209.70000000000002
Sub02_A_T07_R_C04,Sub02_A,amputee,1,7,right,4,unassigned_steady_or_transition,22851,23024,173,1.75,209.70000000000002
Sub02_A_T07_R_C05,Sub02_A,amputee,1,7,right,5,unassigned_steady_or_transition,23024,23193,169,1.6999999999999886,209.70000000000002
Sub02_A_T07_R_C06,Sub02_A,amputee,1,7,right,6,unassigned_steady_or_transition,23193,23354,161,1.6100000000000136,209.70000000000002
Sub02_A_T07_R_C07,Sub02_A,amputee,1,7,right,7,unassigned_steady_or_transition,23354,23525,171,1.7200000000000273,209.70000000000002
Sub02_A_T07_R_C08,Sub02_A,amputee,1,7,right,8,unassigned_steady_or_transition,23525,23694,169,1.6999999999999886,209.70000000000002
Sub02_A_T07_R_C09,Sub02_A,amputee,1,7,right,9,unassigned_steady_or_transition,23694,23874,180,1.8100000000000023,209.70000000000002
Sub02_A_T07_R_C10,Sub02_A,amputee,1,7,right,10,unassigned_steady_or_transition,23874,24039,165,1.660000000000025,209.70000000000002
Sub02_A_T07_R_C11,Sub02_A,amputee,1,7,right,11,gait_termination,24039,24220,181,1.8199999999999932,209.70000000000002
Sub02_A_T08_L_C01,Sub02_A,amputee,1,8,left,1,gait_initiation,25633,25797,164,1.6499999999999773,975.5821000000001
Sub02_A_T08_L_C02,Sub02_A,amputee,1,8,left,2,unassigned_steady_or_transition,25797,25959,162,1.6299999999999955,975.5821000000001
Sub02_A_T08_L_C03,Sub02_A,amputee,1,8,left,3,unassigned_steady_or_transition,25959,26133,174,1.75,975.5821000000001
Sub02_A_T08_L_C04,Sub02_A,amputee,1,8,left,4,unassigned_steady_or_transition,26133,26308,175,1.759999999999991,975.5821000000001
Sub02_A_T08_L_C05,Sub02_A,amputee,1,8,left,5,unassigned_steady_or_transition,26308,26475,167,1.6800000000000068,975.5821000000001
Sub02_A_T08_L_C06,Sub02_A,amputee,1,8,left,6,unassigned_steady_or_transition,26475,26646,171,1.7200000000000273,975.5821000000001
Sub02_A_T08_L_C07,Sub02_A,amputee,1,8,left,7,unassigned_steady_or_transition,26646,26815,169,1.6899999999999977,975.5821000000001
Sub02_A_T08_L_C08,Sub02_A,amputee,1,8,left,8,unassigned_steady_or_transition,26815,26980,165,1.6499999999999773,975.5821000000001
Sub02_A_T08_L_C09,Sub02_A,amputee,1,8,left,9,gait_termination,26980,27140,160,1.6099999999999568,975.5821000000001
Sub02_A_T08_R_C01,Sub02_A,amputee,1,8,right,1,gait_initiation,25559,25714,155,1.5600000000000023,206.1
Sub02_A_T08_R_C02,Sub02_A,amputee,1,8,right,2,unassigned_steady_or_transition,25714,25882,168,1.6899999999999977,206.1
Sub02_A_T08_R_C03,Sub02_A,amputee,1,8,right,3,unassigned_steady_or_transition,25882,26055,173,1.740000000000009,206.1
Sub02_A_T08_R_C04,Sub02_A,amputee,1,8,right,4,unassigned_steady_or_transition,26055,26226,171,1.7199999999999704,206.1
Sub02_A_T08_R_C05,Sub02_A,amputee,1,8,right,5,unassigned_steady_or_transition,26226,26390,164,1.6599999999999682,206.1
Sub02_A_T08_R_C06,Sub02_A,amputee,1,8,right,6,unassigned_steady_or_transition,26390,26561,171,1.7200000000000273,206.1
Sub02_A_T08_R_C07,Sub02_A,amputee,1,8,right,7,unassigned_steady_or_transition,26561,26728,167,1.670000000000016,206.1
Sub02_A_T08_R_C08,Sub02_A,amputee,1,8,right,8,unassigned_steady_or_transition,26728,26897,169,1.6999999999999886,206.1
Sub02_A_T08_R_C09,Sub02_A,amputee,1,8,right,9,unassigned_steady_or_transition,26897,27061,164,1.650000000000034,206.1
Sub02_A_T08_R_C10,Sub02_A,amputee,1,8,right,10,gait_termination,27061,27229,168,1.6800000000000068,206.1
Sub02_A_T09_L_C01,Sub02_A,amputee,1,9,left,1,gait_initiation,28563,28729,166,1.669999999999959,997.8078
Sub02_A_T09_L_C02,Sub02_A,amputee,1,9,left,2,unassigned_steady_or_transition,28729,28899,170,1.7100000000000364,997.8078
Sub02_A_T09_L_C03,Sub02_A,amputee,1,9,left,3,unassigned_steady_or_transition,28899,29068,169,1.7000000000000455,997.8078
Sub02_A_T09_L_C04,Sub02_A,amputee,1,9,left,4,unassigned_steady_or_transition,29068,29240,172,1.7200000000000273,997.8078
Sub02_A_T09_L_C05,Sub02_A,amputee,1,9,left,5,unassigned_steady_or_transition,29240,29411,171,1.7199999999999136,997.8078
Sub02_A_T09_L_C06,Sub02_A,amputee,1,9,left,6,unassigned_steady_or_transition,29411,29579,168,1.6899999999999409,997.8078
Sub02_A_T09_L_C07,Sub02_A,amputee,1,9,left,7,unassigned_steady_or_transition,29579,29759,180,1.8100000000000591,997.8078
Sub02_A_T09_L_C08,Sub02_A,amputee,1,9,left,8,unassigned_steady_or_transition,29759,29929,170,1.7099999999999227,997.8078
Sub02_A_T09_L_C09,Sub02_A,amputee,1,9,left,9,unassigned_steady_or_transition,29929,30100,171,1.7300000000000182,997.8078
Sub02_A_T09_L_C10,Sub02_A,amputee,1,9,left,10,gait_termination,30100,30278,178,1.7900000000000773,997.8078
Sub02_A_T09_R_C01,Sub02_A,amputee,1,9,right,1,gait_initiation,28503,28649,146,1.4700000000000273,215.55
Sub02_A_T09_R_C02,Sub02_A,amputee,1,9,right,2,unassigned_steady_or_transition,28649,28817,168,1.6899999999999409,215.55
Sub02_A_T09_R_C03,Sub02_A,amputee,1,9,right,3,unassigned_steady_or_transition,28817,28987,170,1.6999999999999318,215.55
Sub02_A_T09_R_C04,Sub02_A,amputee,1,9,right,4,unassigned_steady_or_transition,28987,29156,169,1.7000000000000455,215.55
Sub02_A_T09_R_C05,Sub02_A,amputee,1,9,right,5,unassigned_steady_or_transition,29156,29330,174,1.75,215.55
Sub02_A_T09_R_C06,Sub02_A,amputee,1,9,right,6,unassigned_steady_or_transition,29330,29494,164,1.6499999999999773,215.55
Sub02_A_T09_R_C07,Sub02_A,amputee,1,9,right,7,unassigned_steady_or_transition,29494,29670,176,1.759999999999991,215.55
Sub02_A_T09_R_C08,Sub02_A,amputee,1,9,right,8,unassigned_steady_or_transition,29670,29849,179,1.8100000000000591,215.55
Sub02_A_T09_R_C09,Sub02_A,amputee,1,9,right,9,unassigned_steady_or_transition,29849,30020,171,1.7200000000000273,215.55
Sub02_A_T09_R_C10,Sub02_A,amputee,1,9,right,10,unassigned_steady_or_transition,30020,30185,165,1.669999999999959,215.55
Sub02_A_T09_R_C11,Sub02_A,amputee,1,9,right,11,gait_termination,30185,30368,183,1.8400000000000318,215.55
Sub02_A_T10_L_C01,Sub02_A,amputee,1,10,left,1,gait_initiation,31816,31978,162,1.6299999999999955,1001.99755
Sub02_A_T10_L_C02,Sub02_A,amputee,1,10,left,2,unassigned_steady_or_transition,31978,32134,156,1.5699999999999363,1001.99755
Sub02_A_T10_L_C03,Sub02_A,amputee,1,10,left,3,unassigned_steady_or_transition,32134,32294,160,1.6100000000000136,1001.99755
Sub02_A_T10_L_C04,Sub02_A,amputee,1,10,left,4,unassigned_steady_or_transition,32294,32459,165,1.6600000000000819,1001.99755
